"","BonusMalus","PayFreq","VehClass","VehPower","VehGas","VehAge","Garage","Area","Region","Channel","DrivGender","DrivAge","Marketing","Windscreen","TPL","Damage","Other","Theft","Fire","Total","Sev_Windscreen","Sev_TPL","Sev_Damage","Sev_Other","Sev_Theft","Sev_Fire","Sev_Total"
"4647","bonus","Annual","Cheaper","P10+P11+P12","Regular",1,"Opened & closed collective parking","A7-A10+A12","Paris and South West","A","F",42,"M3",0,1,0,0,0,0,1,0,2088,0,0,0,0,2088
"4648","bonus","Annual","Cheaper","P10+P11+P12","Regular",1,"Opened & closed collective parking","A7-A10+A12","Paris and South West","A","F",42,"M3",0,1,0,0,0,0,1,0,2130,0,0,0,0,2130
"4649","bonus","bi+monthly+quarterly","Cheapest","P2-P9","Regular",16,"Closed zbox","A7-A10+A12","Paris and South West","A","M",33,"M1",0,0,1,0,0,0,1,0,0,322,0,0,0,322
"4650","bonus","Annual","Cheapest","P2-P9","Regular",9,"Closed zbox","A7-A10+A12","Headquarters","A","M",41,"M1",0,1,0,0,0,0,1,0,60,0,0,0,0,60
"4653","bonus","Annual","Cheaper","P10+P11+P12","Diesel",5,"Closed zbox","A7-A10+A12","Paris and South West","B+L","M",38,"M1",0,1,0,0,0,0,1,0,765,0,0,0,0,765
"4654","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Regular",7,"Opened & closed collective parking","A7-A10+A12","Paris and South West","A","M",48,"M2",0,1,0,0,0,0,1,0,701,0,0,0,0,701
"4655","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Regular",7,"Opened & closed collective parking","A7-A10+A12","Paris and South West","A","M",47,"M2",0,1,0,0,0,0,1,0,715,0,0,0,0,715
"4656","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Regular",7,"Street","A7-A10+A12","Headquarters","A","F",45,"M4",0,1,0,0,0,0,1,0,897,0,0,0,0,897
"4657","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Regular",7,"Street","A7-A10+A12","Headquarters","A","F",45,"M4",0,1,0,0,0,0,1,0,915,0,0,0,0,915
"4658","bonus","bi+monthly+quarterly","other","P10+P11+P12","Diesel",3,"Opened & closed collective parking","A7-A10+A12","Paris and South West","A","M",32,"M2",1,0,0,0,0,0,1,322,0,0,0,0,0,322
"4659","bonus","Annual","other","P13-P17","Diesel",3,"Closed zbox","A7-A10+A12","Paris and South West","B+L","M",40,"M1",1,0,0,0,0,0,1,337,0,0,0,0,0,337
"4660","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",6,"Closed zbox","A7-A10+A12","Paris and South West","A","F",31,"M1",0,1,0,0,0,0,1,0,1666,0,0,0,0,1666
"4661","bonus","Annual","Cheaper","P10+P11+P12","Diesel",3,"Closed zbox","A5+A6","Headquarters","B+L","M",65,"M1",1,0,0,0,0,0,1,1104,0,0,0,0,0,1104
"4662","bonus","bi+monthly+quarterly","other","P13-P17","Diesel",7,"Opened & closed collective parking","A5+A6","Headquarters","B+L","F",48,"M2",0,1,0,0,0,0,1,0,4900,0,0,0,0,4900
"4663","bonus","bi+monthly+quarterly","other","P13-P17","Regular",4,"Opened & closed collective parking","A5+A6","Headquarters","A","F",47,"M2",0,1,0,0,1,0,2,0,65,0,0,0,0,65
"4664","bonus","bi+monthly+quarterly","other","P13-P17","Regular",4,"Opened & closed collective parking","A5+A6","Headquarters","A","F",47,"M2",0,1,0,0,1,0,2,0,0,0,0,1988,0,1988
"4665","bonus","bi+monthly+quarterly","other","P13-P17","Regular",4,"Opened & closed collective parking","A5+A6","Headquarters","B+L","F",48,"M2",0,0,0,0,1,0,1,0,0,0,0,2028,0,2028
"4666","malus","bi+monthly+quarterly","Cheapest","P2-P9","Regular",24,"Opened & closed collective parking","A2+A3+A4","Paris and South West","B+L","M",26,"M3",1,0,0,0,0,0,1,324,0,0,0,0,0,324
"4667","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",6,"Opened & closed collective parking","A2+A3+A4","Paris and South West","B+L","M",25,"M3",0,1,0,0,1,0,2,0,0,0,0,1226,0,1226
"4668","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",6,"Opened & closed collective parking","A2+A3+A4","Paris and South West","B+L","M",25,"M3",0,1,0,0,1,0,2,0,897,0,0,0,0,897
"4669","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",6,"Opened & closed collective parking","A2+A3+A4","Paris and South West","B+L","M",25,"M3",0,1,0,0,1,0,2,0,0,0,0,1251,0,1251
"4670","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",6,"Opened & closed collective parking","A2+A3+A4","Paris and South West","B+L","M",25,"M3",0,1,0,0,1,0,2,0,915,0,0,0,0,915
"4671","bonus","bi+monthly+quarterly","Cheapest","P2-P9","Regular",14,"Street","A2+A3+A4","Paris and South West","B+L","M",41,"M4",0,0,1,0,0,0,1,0,0,393,0,0,0,393
"4672","bonus","bi+monthly+quarterly","Cheapest","P2-P9","Regular",8,"Closed zbox","A2+A3+A4","Paris and South West","B+L","F",44,"M1",0,1,0,0,0,0,1,0,897,0,0,0,0,897
"4673","bonus","Annual","other","P13-P17","Diesel",5,"Closed zbox","A5+A6","Paris and South West","B+L","M",65,"M1",0,1,1,0,0,0,2,0,897,0,0,0,0,897
"4674","bonus","Annual","other","P13-P17","Diesel",5,"Closed zbox","A5+A6","Paris and South West","B+L","M",65,"M1",0,1,1,0,0,0,2,0,0,1118,0,0,0,1118
"4675","bonus","bi+monthly+quarterly","Cheapest","P2-P9","Regular",7,"Closed zbox","A2+A3+A4","Paris and South West","B+L","F",29,"M1",0,1,0,0,0,0,1,0,1121,0,0,0,0,1121
"4676","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",1,"Closed zbox","A2+A3+A4","Paris and South West","B+L","M",39,"M1",0,1,0,0,0,0,1,0,1365,0,0,0,0,1365
"4677","bonus","bi+monthly+quarterly","other","P13-P17","Diesel",11,"Opened & closed collective parking","A2+A3+A4","Paris and South West","B+L","M",40,"M3",1,0,0,0,0,0,1,66,0,0,0,0,0,66
"4678","bonus","bi+monthly+quarterly","other","P13-P17","Diesel",11,"Opened & closed collective parking","A2+A3+A4","Paris and South West","B+L","M",39,"M3",1,0,0,0,0,0,1,67,0,0,0,0,0,67
"4679","bonus","bi+monthly+quarterly","Cheaper","P2-P9","Diesel",11,"Opened & closed collective parking","A2+A3+A4","Paris and South West","B+L","M",40,"M3",0,1,0,0,0,0,1,0,420,0,0,0,0,420
"4680","bonus","bi+monthly+quarterly","Cheapest","P2-P9","Regular",10,"Closed zbox","A2+A3+A4","Paris and South West","B+L","F",21,"M1",0,1,0,0,0,0,1,0,447,0,0,0,0,447
"4681","bonus","bi+monthly+quarterly","Cheapest","P10+P11+P12","Regular",0,"Closed zbox","A2+A3+A4","Paris and South West","B+L","F",21,"M1",0,1,0,0,0,0,1,0,2160,0,0,0,0,2160
"4682","bonus","bi+monthly+quarterly","Cheapest","P10+P11+P12","Regular",0,"Closed zbox","A2+A3+A4","Paris and South West","B+L","F",21,"M1",0,1,0,0,0,0,1,0,2203,0,0,0,0,2203
"4683","bonus","Annual","other","P13-P17","Diesel",6,"Opened & closed collective parking","A2+A3+A4","Paris and South West","B+L","M",35,"M3",0,0,1,0,0,0,1,0,0,2962,0,0,0,2962
"4684","bonus","Annual","other","P13-P17","Diesel",7,"Opened & closed collective parking","A2+A3+A4","Paris and South West","B+L","M",36,"M3",0,0,1,0,0,0,1,0,0,3021,0,0,0,3021
"4685","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",6,"Closed zbox","A2+A3+A4","Paris and South West","B+L","M",32,"M1",0,0,1,0,0,0,1,0,0,2237,0,0,0,2237
"4686","bonus","bi+monthly+quarterly","other","P13-P17","Diesel",5,"Street","A2+A3+A4","Paris and South West","B+L","M",36,"M4",1,0,0,0,0,0,1,47,0,0,0,0,0,47
"4687","bonus","bi+monthly+quarterly","other","P13-P17","Diesel",6,"Street","A2+A3+A4","Paris and South West","B+L","M",37,"M4",1,0,0,0,0,0,1,48,0,0,0,0,0,48
"4688","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Regular",4,"Opened & closed collective parking","A2+A3+A4","Paris and South West","B+L","M",26,"M3",1,0,0,0,0,0,1,241,0,0,0,0,0,241
"4689","bonus","Annual","other","P10+P11+P12","Diesel",10,"Closed zbox","A2+A3+A4","Paris and South West","B+L","M",62,"M1",1,0,0,0,0,0,1,128,0,0,0,0,0,128
"4690","bonus","Annual","other","P10+P11+P12","Diesel",10,"Closed zbox","A2+A3+A4","Paris and South West","B+L","M",62,"M1",1,0,0,1,0,0,2,131,0,0,0,0,0,131
"4691","bonus","Annual","other","P10+P11+P12","Diesel",10,"Closed zbox","A2+A3+A4","Paris and South West","B+L","M",62,"M1",1,0,0,1,0,0,2,0,0,0,87,0,0,87
"4692","bonus","bi+monthly+quarterly","Cheapest","P2-P9","Regular",19,"Opened & closed collective parking","A2+A3+A4","Paris and South West","B+L","M",31,"M3",0,0,1,0,0,0,1,0,0,2010,0,0,0,2010
"4693","bonus","bi+monthly+quarterly","Cheapest","P2-P9","Regular",7,"Closed zbox","A2+A3+A4","Paris and South West","B+L","M",49,"M1",1,0,0,0,0,0,1,571,0,0,0,0,0,571
"4694","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Regular",8,"Street","A2+A3+A4","Headquarters","B+L","M",42,"M4",1,0,0,0,0,0,1,332,0,0,0,0,0,332
"4695","bonus","Annual","other","P13-P17","Diesel",2,"Opened & closed collective parking","A7-A10+A12","Headquarters","B+L","M",58,"M3",1,0,0,0,0,0,1,422,0,0,0,0,0,422
"4696","bonus","Annual","Cheaper","P2-P9","Regular",3,"Opened & closed collective parking","A2+A3+A4","Center","A","F",44,"M3",0,1,0,0,0,0,1,0,243,0,0,0,0,243
"4697","bonus","Annual","Cheaper","P2-P9","Regular",4,"Closed zbox","A5+A6","Center","A","F",44,"M1",0,1,0,0,0,0,1,0,248,0,0,0,0,248
"4698","bonus","Annual","Cheapest","P10+P11+P12","Regular",9,"Opened & closed collective parking","A7-A10+A12","Paris and South West","A","M",21,"M2",0,1,0,0,0,0,1,0,600,0,0,0,0,600
"4699","bonus","bi+monthly+quarterly","other","P13-P17","Regular",9,"Street","A7-A10+A12","Headquarters","B+L","M",31,"M4",0,0,0,0,1,0,1,0,0,0,0,861,0,861
"4700","bonus","bi+monthly+quarterly","other","P13-P17","Regular",9,"Street","A7-A10+A12","Headquarters","B+L","M",31,"M4",0,1,0,0,1,0,2,0,897,0,0,0,0,897
"4701","bonus","bi+monthly+quarterly","other","P13-P17","Regular",9,"Street","A7-A10+A12","Headquarters","B+L","M",31,"M4",0,1,0,0,1,0,2,0,0,0,0,878,0,878
"4702","bonus","bi+monthly+quarterly","other","P13-P17","Regular",5,"Opened & closed collective parking","A5+A6","Paris and South West","A","M",38,"M2",0,0,0,0,1,0,1,0,0,0,0,1735,0,1735
"4703","bonus","bi+monthly+quarterly","other","P13-P17","Regular",5,"Opened & closed collective parking","A5+A6","Paris and South West","A","M",38,"M2",0,0,0,0,1,0,1,0,0,0,0,1770,0,1770
"4704","bonus","Annual","Cheaper","P10+P11+P12","Regular",8,"Closed zbox","A2+A3+A4","Headquarters","B+L","M",62,"M1",1,0,0,0,0,0,1,348,0,0,0,0,0,348
"4705","bonus","Annual","Cheaper","P10+P11+P12","Regular",8,"Closed zbox","A2+A3+A4","Headquarters","B+L","M",62,"M1",1,0,0,0,0,0,1,355,0,0,0,0,0,355
"4706","bonus","Annual","Cheaper","P10+P11+P12","Diesel",7,"Closed zbox","A7-A10+A12","Paris and South West","A","M",29,"M1",1,0,0,0,0,0,1,83,0,0,0,0,0,83
"4707","bonus","Annual","Cheaper","P10+P11+P12","Diesel",7,"Closed zbox","A7-A10+A12","Paris and South West","A","M",29,"M1",0,1,0,0,0,0,1,0,515,0,0,0,0,515
"4708","bonus","Annual","other","P13-P17","Regular",2,"Closed zbox","A5+A6","Headquarters","B+L","M",84,"M1",0,0,1,0,0,0,1,0,0,442,0,0,0,442
"4709","bonus","Annual","Cheapest","P10+P11+P12","Regular",13,"Opened & closed collective parking","A7-A10+A12","Paris and South West","A","F",27,"M3",0,1,0,0,0,0,1,0,83,0,0,0,0,83
"4710","bonus","bi+monthly+quarterly","other","P13-P17","Diesel",11,"Opened & closed collective parking","A2+A3+A4","Center","A","M",25,"M2",0,1,0,0,0,0,1,0,897,0,0,0,0,897
"4711","bonus","bi+monthly+quarterly","other","P13-P17","Diesel",12,"Closed zbox","A2+A3+A4","Center","A","M",26,"M1",0,1,0,0,0,0,1,0,915,0,0,0,0,915
"4712","bonus","bi+monthly+quarterly","Cheapest","P2-P9","Regular",7,"Opened & closed collective parking","A5+A6","Center","A","F",33,"M2",0,0,0,0,1,0,1,0,0,0,0,584,0,584
"4713","bonus","bi+monthly+quarterly","Cheapest","P2-P9","Regular",14,"Street","A5+A6","Center","A","F",22,"M4",0,1,0,0,0,0,1,0,897,0,0,0,0,897
"4714","bonus","bi+monthly+quarterly","Cheapest","P2-P9","Regular",14,"Street","A5+A6","Center","A","F",22,"M4",0,1,0,0,0,0,1,0,915,0,0,0,0,915
"4715","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Regular",7,"Opened & closed collective parking","A5+A6","Center","A","M",36,"M2",0,1,0,0,0,0,1,0,1962,0,0,0,0,1962
"4716","bonus","bi+monthly+quarterly","other","P10+P11+P12","Diesel",4,"Opened & closed collective parking","A2+A3+A4","Center","A","M",33,"M3",0,1,0,0,0,0,1,0,93,0,0,0,0,93
"4717","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Regular",7,"Street","A2+A3+A4","Center","A","F",41,"M4",0,1,0,0,0,0,1,0,2298,0,0,0,0,2298
"4718","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Regular",7,"Street","A2+A3+A4","Center","A","F",42,"M4",0,2,0,0,0,0,2,0,321,0,0,0,0,321
"4719","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Regular",7,"Street","A2+A3+A4","Center","A","F",42,"M4",0,2,0,0,0,0,2,0,1172,0,0,0,0,1172
"4720","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Regular",4,"Opened & closed collective parking","A2+A3+A4","Center","A","F",30,"M3",0,1,0,0,0,0,1,0,660,0,0,0,0,660
"4721","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Regular",5,"Opened & closed collective parking","A2+A3+A4","Center","A","F",31,"M3",0,1,0,0,0,0,1,0,673,0,0,0,0,673
"4722","bonus","bi+monthly+quarterly","Cheapest","P10+P11+P12","Diesel",2,"Closed zbox","A5+A6","Center","A","M",38,"M1",0,1,0,0,0,0,1,0,51,0,0,0,0,51
"4723","bonus","Annual","other","P13-P17","Diesel",7,"Closed zbox","A2+A3+A4","Center","B+L","F",40,"M1",1,0,0,0,0,0,1,331,0,0,0,0,0,331
"4724","bonus","Annual","other","P13-P17","Diesel",7,"Closed zbox","A2+A3+A4","Center","B+L","F",40,"M1",1,0,0,0,0,0,1,338,0,0,0,0,0,338
"4725","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Regular",8,"Closed zbox","A5+A6","Center","B+L","M",28,"M1",1,0,0,0,0,0,1,380,0,0,0,0,0,380
"4726","bonus","Annual","other","P10+P11+P12","Diesel",2,"Closed zbox","A2+A3+A4","Center","B+L","M",60,"M1",0,1,0,0,0,0,1,0,6104,0,0,0,0,6104
"4727","bonus","Annual","other","P10+P11+P12","Diesel",2,"Closed zbox","A2+A3+A4","Center","B+L","M",60,"M1",0,0,0,0,1,0,1,0,0,0,0,552,0,552
"4728","bonus","Annual","Cheapest","P10+P11+P12","Regular",1,"Closed zbox","A2+A3+A4","Center","B+L","M",46,"M1",0,0,1,0,0,0,1,0,0,2242,0,0,0,2242
"4729","bonus","Annual","Cheaper","P10+P11+P12","Regular",4,"Closed zbox","A2+A3+A4","Center","B+L","M",66,"M1",0,0,0,0,1,0,1,0,0,0,0,1832,0,1832
"4730","malus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",3,"Street","A5+A6","Center","B+L","M",23,"M4",0,0,1,0,0,0,1,0,0,2627,0,0,0,2627
"4731","malus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",3,"Street","A5+A6","Center","B+L","M",23,"M4",0,0,1,0,0,0,1,0,0,2680,0,0,0,2680
"4732","bonus","Annual","Cheapest","P2-P9","Regular",11,"Closed zbox","A2+A3+A4","Center","B+L","M",40,"M1",0,1,0,0,0,0,1,0,4203,0,0,0,0,4203
"4734","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Regular",10,"Opened & closed collective parking","A5+A6","Center","B+L","M",27,"M2",1,0,0,0,0,0,1,52,0,0,0,0,0,52
"4735","bonus","Annual","other","P13-P17","Regular",11,"Opened & closed collective parking","A2+A3+A4","Center","B+L","F",26,"M3",1,0,0,0,0,0,1,491,0,0,0,0,0,491
"4736","bonus","bi+monthly+quarterly","other","P10+P11+P12","Diesel",6,"Opened & closed collective parking","A5+A6","Center","B+L","M",39,"M2",0,0,0,0,1,0,1,0,0,0,0,600,0,600
"4737","bonus","bi+monthly+quarterly","other","P10+P11+P12","Diesel",6,"Opened & closed collective parking","A5+A6","Center","B+L","M",40,"M2",0,0,0,0,1,0,1,0,0,0,0,612,0,612
"4738","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Regular",6,"Opened & closed collective parking","A5+A6","Center","B+L","M",34,"M2",0,1,0,0,0,0,1,0,897,0,0,0,0,897
"4739","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Regular",6,"Opened & closed collective parking","A5+A6","Center","B+L","M",34,"M2",0,1,0,0,0,0,1,0,915,0,0,0,0,915
"4740","bonus","Annual","Cheaper","P10+P11+P12","Diesel",5,"Closed zbox","A2+A3+A4","Center","B+L","M",33,"M1",0,1,0,0,0,0,1,0,2161,0,0,0,0,2161
"4741","bonus","bi+monthly+quarterly","Cheapest","P2-P9","Regular",14,"Closed zbox","A5+A6","Center","B+L","M",32,"M1",0,1,0,0,0,0,1,0,56,0,0,0,0,56
"4742","bonus","bi+monthly+quarterly","other","P13-P17","Regular",8,"Closed zbox","A5+A6","Center","B+L","M",32,"M1",0,1,0,0,0,0,1,0,57,0,0,0,0,57
"4743","bonus","Annual","other","P10+P11+P12","Diesel",7,"Closed zbox","A2+A3+A4","Center","B+L","M",34,"M1",1,0,0,0,0,0,1,264,0,0,0,0,0,264
"4744","bonus","Annual","other","P10+P11+P12","Diesel",7,"Closed zbox","A2+A3+A4","Center","B+L","M",34,"M1",1,0,0,0,0,0,1,269,0,0,0,0,0,269
"4745","bonus","Annual","Cheapest","P2-P9","Regular",24,"Opened & closed collective parking","A2+A3+A4","Center","B+L","M",34,"M3",0,1,0,0,0,0,1,0,1121,0,0,0,0,1121
"4746","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",8,"Closed zbox","A2+A3+A4","Center","B+L","F",46,"M1",1,0,0,0,0,0,1,226,0,0,0,0,0,226
"4747","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",8,"Closed zbox","A2+A3+A4","Center","B+L","F",46,"M1",1,0,0,0,0,0,1,231,0,0,0,0,0,231
"4748","bonus","bi+monthly+quarterly","other","P10+P11+P12","Diesel",9,"Street","A2+A3+A4","Center","B+L","M",31,"M4",0,0,1,0,0,0,1,0,0,553,0,0,0,553
"4749","bonus","Annual","Cheaper","P10+P11+P12","Diesel",7,"Opened & closed collective parking","A2+A3+A4","Center","B+L","M",38,"M3",0,1,0,0,0,0,1,0,1258,0,0,0,0,1258
"4750","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",3,"Closed zbox","A7-A10+A12","Center","B+L","M",26,"M1",0,1,0,0,0,0,1,0,2066,0,0,0,0,2066
"4751","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",7,"Closed zbox","A2+A3+A4","Center","B+L","F",25,"M1",0,1,0,0,0,0,1,0,915,0,0,0,0,915
"4752","bonus","bi+monthly+quarterly","Cheapest","P2-P9","Regular",14,"Closed zbox","A2+A3+A4","Center","B+L","F",25,"M1",0,1,0,0,0,0,1,0,897,0,0,0,0,897
"4753","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",11,"Closed zbox","A2+A3+A4","Center","B+L","M",35,"M1",0,1,0,0,0,0,1,0,187,0,0,0,0,187
"4754","bonus","Annual","other","P13-P17","Diesel",4,"Closed zbox","A2+A3+A4","Center","B+L","M",35,"M1",1,0,1,0,0,0,2,597,0,0,0,0,0,597
"4755","bonus","Annual","other","P13-P17","Diesel",4,"Closed zbox","A2+A3+A4","Center","B+L","M",35,"M1",1,0,1,0,0,0,2,0,0,2922,0,0,0,2922
"4756","bonus","Annual","Cheapest","P2-P9","Diesel",6,"Closed zbox","A2+A3+A4","Center","B+L","M",33,"M1",0,1,0,0,0,0,1,0,193,0,0,0,0,193
"4757","bonus","bi+monthly+quarterly","Cheapest","P2-P9","Regular",1,"Opened & closed collective parking","A7-A10+A12","Headquarters","B+L","F",34,"M2",1,0,0,0,0,0,1,155,0,0,0,0,0,155
"4758","bonus","bi+monthly+quarterly","Cheapest","P2-P9","Regular",1,"Opened & closed collective parking","A7-A10+A12","Headquarters","B+L","F",34,"M2",1,0,0,0,0,0,1,158,0,0,0,0,0,158
"4759","bonus","Annual","other","P10+P11+P12","Diesel",12,"Closed zbox","A2+A3+A4","Center","B+L","M",37,"M1",1,0,0,0,0,0,1,304,0,0,0,0,0,304
"4760","bonus","bi+monthly+quarterly","Cheaper","P2-P9","Regular",0,"Street","A2+A3+A4","Center","B+L","F",35,"M4",0,0,0,0,1,0,1,0,0,0,0,1842,0,1842
"4761","bonus","bi+monthly+quarterly","Cheapest","P2-P9","Regular",2,"Street","A2+A3+A4","Center","B+L","F",35,"M4",0,1,0,0,0,0,1,0,4203,0,0,0,0,4203
"4762","bonus","bi+monthly+quarterly","Cheapest","P10+P11+P12","Diesel",5,"Street","A2+A3+A4","Center","B+L","F",26,"M4",1,0,0,0,0,0,1,218,0,0,0,0,0,218
"4763","bonus","bi+monthly+quarterly","Cheapest","P10+P11+P12","Diesel",5,"Street","A2+A3+A4","Center","B+L","F",26,"M4",1,0,0,0,0,0,1,222,0,0,0,0,0,222
"4764","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Regular",5,"Closed zbox","A2+A3+A4","Center","B+L","M",26,"M1",0,1,0,0,0,0,1,0,39,0,0,0,0,39
"4765","bonus","bi+monthly+quarterly","Cheapest","P2-P9","Regular",9,"Closed zbox","A2+A3+A4","Center","B+L","M",22,"M1",0,1,0,0,0,0,1,0,2697,0,0,0,0,2697
"4766","bonus","bi+monthly+quarterly","other","P13-P17","Regular",16,"Closed zbox","A2+A3+A4","Center","B+L","M",50,"M1",0,1,0,0,0,0,1,0,1332,0,0,0,0,1332
"4767","bonus","bi+monthly+quarterly","other","P13-P17","Regular",16,"Closed zbox","A2+A3+A4","Center","B+L","M",50,"M1",0,1,0,0,0,0,1,0,985,0,0,0,0,985
"4768","bonus","bi+monthly+quarterly","other","P13-P17","Diesel",8,"Closed zbox","A2+A3+A4","Center","B+L","M",30,"M1",1,0,1,0,0,0,2,334,0,0,0,0,0,334
"4769","bonus","bi+monthly+quarterly","other","P13-P17","Diesel",8,"Closed zbox","A2+A3+A4","Center","B+L","M",30,"M1",1,0,1,0,0,0,2,0,0,2345,0,0,0,2345
"4770","bonus","bi+monthly+quarterly","other","P13-P17","Diesel",8,"Closed zbox","A2+A3+A4","Center","B+L","M",30,"M1",0,1,0,0,0,0,1,0,897,0,0,0,0,897
"4771","bonus","bi+monthly+quarterly","Cheaper","P2-P9","Regular",8,"Opened & closed collective parking","A5+A6","Center","B+L","F",32,"M2",1,0,0,0,0,0,1,428,0,0,0,0,0,428
"4772","bonus","bi+monthly+quarterly","other","P13-P17","Diesel",7,"Closed zbox","A2+A3+A4","Center","B+L","M",36,"M1",0,0,1,0,0,0,1,0,0,815,0,0,0,815
"4773","bonus","bi+monthly+quarterly","Cheaper","P2-P9","Regular",15,"Closed zbox","A2+A3+A4","Center","B+L","M",35,"M1",0,0,1,0,0,0,1,0,0,552,0,0,0,552
"4774","bonus","bi+monthly+quarterly","other","P13-P17","Regular",9,"Opened & closed collective parking","A2+A3+A4","Center","B+L","M",49,"M3",0,1,0,0,0,0,1,0,494,0,0,0,0,494
"4775","bonus","bi+monthly+quarterly","Cheapest","P10+P11+P12","Regular",7,"Closed zbox","A5+A6","Center","B+L","M",55,"M1",1,0,0,0,0,0,1,261,0,0,0,0,0,261
"4776","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",1,"Closed zbox","A7-A10+A12","Paris and South West","A","M",48,"M1",0,0,0,0,1,0,1,0,0,0,0,1879,0,1879
"4777","bonus","bi+monthly+quarterly","Cheapest","P10+P11+P12","Regular",9,"Opened & closed collective parking","A7-A10+A12","Paris and South West","A","M",61,"M3",1,0,0,0,0,0,1,263,0,0,0,0,0,263
"4778","bonus","bi+monthly+quarterly","Cheapest","P10+P11+P12","Regular",9,"Opened & closed collective parking","A7-A10+A12","Paris and South West","A","M",61,"M3",0,1,0,0,0,0,1,0,48,0,0,0,0,48
"4779","bonus","bi+monthly+quarterly","other","P13-P17","Regular",8,"Opened & closed collective parking","A7-A10+A12","Paris and South West","A","M",30,"M3",0,1,0,0,0,0,1,0,6328,0,0,0,0,6328
"4780","bonus","Annual","other","P10+P11+P12","Regular",9,"Opened & closed collective parking","A7-A10+A12","Paris and South West","A","M",45,"M2",0,1,0,0,0,0,1,0,103,0,0,0,0,103
"4781","bonus","Annual","other","P10+P11+P12","Regular",9,"Opened & closed collective parking","A7-A10+A12","Paris and South West","A","M",45,"M2",0,1,0,0,0,0,1,0,105,0,0,0,0,105
